738;ISOTRETINOÍNA;ACNERAL CÁPSULAS BLANDAS 20 mg (ISOTRETINOINA);F-22419/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Acné
739;LANSOPRAZOL;GASTRIDE CÁPSULAS CON MICROGRANULOS CON RECUBRIMIENTO ENTÉRICO 30 mg (LANSOPRAZOL);F-22836/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Ulceras Gastricas y Reflujo Gastroesofágico
740;PROPRANOLOL;PROPRANOLOL CLORHIDRATO COMPRIMIDOS 40 mg;F-2279/14;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Hipertensión arterial
741;METILDOPA;METILDOPA COMPRIMIDOS 250 mg;F-2275/14;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Hipertensión arterial
742;LANSOPRAZOL;LANSOPRAZOL CÁPSULAS CON MICROGRANULOS CON RECUBRIMIENTO ENTÉRICO 30 mg;F-22767/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Ulceras Gastricas y Reflujo Gastroesofágico
743;FUROSEMIDA;FUROSEMIDA COMPRIMIDOS 40 mg;F-2274/14;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Diurético
744;DULOXETINA;DULOXETINA CÁPSULAS CON GRÁNULOS CON RECUBRIMIENTO ENTÉRICO 60 mg;F-23013/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antidepresivo
745;PARACETAMOL/TRAMADOL;TIMAROL PAR COMPRIMIDOS RECUBIERTOS;F-22974/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Analgésico Narcótico
746;DULOXETINA;BINAX CÁPSULAS CON GRÁNULOS CON RECUBRIMIENTO ENTÉRICO 30 mg;F-22949/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antidepresivo
747;DULOXETINA;BINAX CÁPSULAS CON GRÁNULOS CON RECUBRIMIENTO ENTÉRICO 60 mg;F-22950/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antidepresivo
748;DULOXETINA;DULOXETINA CÁPSULAS CON GRÁNULOS CON RECUBRIMIENTO ENTÉRICO 30 mg;F-23012/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antidepresivo
749;LEVETIRACETAM;LEPSIS XR COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 500 mg (  LEVETIRACETAM);F-23390/17;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiepiléptico - Estabilizador del estado de ánimo
750;DONEPEZILO;DOPABEN COMPRIMIDOS RECUBIERTOS 10 mg ( DONEPEZILO CLORHIDRATO);F-23142/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Alzheimer
751;RISPERIDONA;RIMOX COMPRIMIDOS RECUBIERTOS 1 mg (RISPERIDONA);F-23121/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Trastornos mentales
752;RISPERIDONA;RIMOX COMPRIMIDOS RECUBIERTOS 3 mg (RISPERIDONA);F-23122/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Trastornos mentales
753;RISPERIDONA;RISPERIDONA COMPRIMIDOS RECUBIERTOS 1 mg;F-23123/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Trastornos mentales
754;RISPERIDONA;RISPERIDONA COMPRIMIDOS RECUBIERTOS 3 mg;F-23124/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Trastornos mentales
755;CETIRIZINA;ALERTOP COMPRIMIDOS RECUBIERTOS 10 mg;F-7193/15;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antialérgico
756;NAPROXENO;NAPROXENO SÓDICO COMPRIMIDOS RECUBIERTOS 550 mg;F-7582/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Analgésico / Antiinflamatorio
757;MONTELUKAST;ASVENTOL COMPRIMIDOS 10 mg;F-7450/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antialérgico - Antiasmático
758;BETAXOLOL;BETAXOLOL SOLUCIÓN OFTÁLMICA AL 0,5%;F-5958/15;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Glaucoma
759;LEVOFLOXACINO;AUXXIL COMPRIMIDOS RECUBIERTOS 500 mg;F-6249/15;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antibiótico
760;DOMPERIDONA;DOMPERIDONA CÁPSULAS 10 mg;F-6270/15;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiemético
761;PARACETAMOL;KITADOL COMPRIMIDOS 500 mg;F-494/13;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Analgésico / Antipirético
762;DOXAZOSINA;ALFADOXIN COMPRIMIDOS RECUBIERTOS 4 mg;F-2623/14;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Hiperplasia Prostática Benigna (HPB) - Hipertensión arterial
763;OLANZAPINA;OLANZAPINA COMPRIMIDOS RECUBIERTOS 10  mg;F-23430/17;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Esquizofrenia
764;OLANZAPINA;OLANZAPINA COMPRIMIDOS RECUBIERTOS 5 mg;F-23431/17;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Esquizofrenia
765;TERBINAFINA;DERMOXYL COMPRIMIDOS 250 mg (TERBINAFINA);F-2434/14;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antimicotico
766;CARBAMAZEPINA;CARBAMAZEPINA COMPRIMIDOS 200 mg;F-3893/15;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiepiléptico - Estabilizador del estado de ánimo
767;CLORFENAMINA;CLORFENAMINA MALEATO COMPRIMIDOS 4 mg;F-3901/15;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antialérgico
768;DIAZEPAM;DIAZEPAM COMPRIMIDOS 10 mg;F-3920/15;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Ansiedad
769;FAMOTIDINA;FAMOTIDINA COMPRIMIDOS RECUBIERTOS 20 mg;F-3931/15;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Ulceras Gastricas y Reflujo Gastroesofágico
770;FAMOTIDINA;FAMOTIDINA COMPRIMIDOS RECUBIERTOS 40 mg;F-3932/15;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Ulceras Gastricas y Reflujo Gastroesofágico
771;LORATADINA;FRENALER COMPRIMIDOS 10 mg;F-3940/15;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antialérgico
772;GLIBENCLAMIDA;GLIBENCLAMIDA COMPRIMIDOS 5 mg;F-3947/15;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Diabetes Mellitus
773;CLOROBUTANOL ALCOHOL POLIVINÍLICO;LÁGRIMAS ARTIFICIALES SOLUCIÓN OFTÁLMICA 1,4%;F-3975/15;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Lubricante ocular
774;LEVOTIROXINA;LEVOTIROXINA SÓDICA COMPRIMIDOS 100 mcg;F-3979/10;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;No;Hipotiroidismo
775;LORAZEPAM;LORAZEPAM COMPRIMIDOS 2 mg;F-3983/15;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Ansiedad
776;METOCLOPRAMIDA;METOCLOPRAMIDA CLORHIDRATO COMPRIMIDOS 10 mg;F-3988/15;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Trastornos Gastrointestinales
777;PARACETAMOL;PARACETAMOL COMPRIMIDOS 500 mg;F-4001/15;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Analgésico / Antipirético
778;NAFAZOLINA;RED-OFF SOLUCIÓN OFTÁLMICA 0,0125%;F-4015/15;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiinflamatorio ocular
779;DOMPERIDONA;RESTOL CÁPSULAS 10 mg;F-4020/15;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiemético
780;TIMOLOL;TIMOLOL SOLUCIÓN OFTÁLMICA 0,5%;F-4027/15;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Suspendido;Glaucoma
781;AZITROMICINA;AZITROMICINA COMPRIMIDOS RECUBIERTOS 500 mg;F-4270/15;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antibiótico
782;CARVEDILOL;LODIPRES COMPRIMIDOS 25 mg;F-4438/15;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Hipertensión arterial - insuficiencia cardíaca
783;ACICLOVIR;ACICLOVIR COMPRIMIDOS 800 mg;F-7869/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiviral 
784;PRAMIPEXOL;INTAXEL COMPRIMIDOS 1 mg;F-7937/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Parkinson
785;ALPRAZOLAM;ALPRAZOLAM COMPRIMIDOS 0,5 mg;F-8314/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Ansiedad
786;ATENOLOL;ATENOLOL COMPRIMIDOS 50 mg;F-8329/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Hipertensión arterial
787;CLOMIPRAMINA;AUSENTRON COMPRIMIDOS RECUBIERTOS 25 mg;F-8331/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antidepresivo
788;AZITROMICINA;AZITROM COMPRIMIDOS RECUBIERTOS 500 mg;F-8337/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antibiótico
789;CIPROFLOXACINO;CIPROFLOXACINO COMPRIMIDOS RECUBIERTOS 500 mg;F-8360/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antibiótico
790;CLONAZEPAM;CLONAPAM COMPRIMIDOS 0,5 mg;F-8373/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Ansiedad
791;CLONAZEPAM;CLONAPAM COMPRIMIDOS 2 mg ;F-8374/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Ansiedad
792;PREDNISONA;CORTIPREX COMPRIMIDOS RECUBIERTOS 20 mg;F-8381/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Corticoterapia
793;PREDNISONA;CORTIPREX COMPRIMIDOS 5 mg;F-8382/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Corticoterapia
794;DOXICICLINA;DOXICICLINA COMPRIMIDOS 100 mg;F-8392/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antibiótico
795;KETOPROFENO;FLOGOFIN CÁPSULAS 50 mg;F-8406/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Analgésico / Antiinflamatorio
796;FLUOXETINA;FLUOXETINA COMPRIMIDOS 20 mg;F-8411/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antidepresivo
797;GEMFIBROZILO;GEMFIBROZILO COMPRIMIDOS RECUBIERTOS 600 mg;F-8422/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Disminución del lípidos
798;CIPROFLOXACINO;GRIFOCIPROX COMPRIMIDOS RECUBIERTOS 500 mg;F-8425/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antibiótico
799;METFORMINA;HIPOGLUCIN COMPRIMIDOS RECUBIERTOS 850 mg;F-8438/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Diabetes Mellitus
800;LORATADINA;LORATADINA COMPRIMIDOS 10 mg;F-8455/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antialérgico
801;PAROXETINA;POSIVYL COMPRIMIDOS RECUBIERTOS 20 mg;F-8481/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antidepresivo
802;CLARITROMICINA;PRECLAR COMPRIMIDOS RECUBIERTOS 500 mg;F-8483/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antibiótico
803;LOSARTÁN;SIMPERTEN COMPRIMIDOS RECUBIERTOS 50 mg;F-8493/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Hipertensión arterial
804;FLUOXETINA;SOSTAC COMPRIMIDOS 20 mg;F-8497/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antidepresivo
805;ACICLOVIR;ACICLOVIR COMPRIMIDOS 200 mg;F-8516/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiviral 
806;ACICLOVIR;ACICLOVIR COMPRIMIDOS 400 mg;F-8518/16;LABORATORIO CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiviral 
807;METILFENIDATO;RUBIFEN COMPRIMIDOS 10 mg;F-8290/16;PHARMAVITA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Estimulante sistema nervioso central
808;CAPECITABINA;CITABAX COMPRIMIDOS  RECUBIERTOS 500 mg;F-22787/16;PHARMAVITA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Cáncer
809;CAPECITABINA;CITABAX COMPRIMIDOS RECUBIERTOS 150 mg (CAPECITABINA);F-22788/16;PHARMAVITA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Cáncer
810;EXEMESTANO;PAXETIN COMPRIMIDOS RECUBIERTOS 25 mg (EXEMESTANO);F-22819/16;PHARMAVITA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Cáncer
811;HIDROXICLOROQUINA;TESSAX COMPRIMIDOS RECUBIERTOS 200 mg (HIDROXICLOROQUINA SULFATO);F-22406/16;PHARMAVITA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Artritis y Lupus
812;ZOLPIDEM; UPTOYOU COMPRIMIDOS RECUBIERTOS 10 mg;F-22218/15;PHARMAVITA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Inductor del sueño / Sedante
813;SILDENAFIL;NOVALIF COMPRIMIDOS RECUBIERTOS 50 mg;F-20877/14;PHARMAVITA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Disfunción Eréctil
814;SILDENAFIL;NOVALIF COMPRIMIDOS RECUBIERTOS 100 mg;F-20878/14;PHARMAVITA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Disfunción Eréctil
815;CLOPIDOGREL;FLUYET COMPRIMIDOS RECUBIERTOS 75 mg;F-20812/14;PHARMAVITA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiagregante plaquetario
816;LAMOTRIGINA;DAKSOL COMPRIMIDOS 25 mg;F-20544/13;PHARMAVITA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiepiléptico - Estabilizador del estado de ánimo
817;LAMOTRIGINA;DAKSOL COMPRIMIDOS 50 mg;F-20545/13;PHARMAVITA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiepiléptico - Estabilizador del estado de ánimo
818;LAMOTRIGINA;DAKSOL COMPRIMIDOS 100 mg;F-20546/13;PHARMAVITA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiepiléptico - Estabilizador del estado de ánimo
819;ESCITALOPRAM;RESTAURAL COMPRIMIDOS RECUBIERTOS 10 mg;F-20626/13;PHARMAVITA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antidepresivo
820;ESCITALOPRAM;RESTAURAL COMPRIMIDOS RECUBIERTOS 20 mg;F-20627/13;PHARMAVITA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antidepresivo
821;VENLAFAXINA;SUBELAN XR CÁPSULAS CON COMPRIMIDOS DE LIBERACIÓN PROLONGADA 37,5 mg;F-20675/13;PHARMAVITA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antidepresivo
822;SERTRALINA;SERONEX COMPRIMIDOS RECUBIERTOS 100 mg;F-20723/13;PHARMAVITA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antidepresivo
823;SERTRALINA;SERONEX COMPRIMIDOS RECUBIERTOS 50 mg;F-20724/13;PHARMAVITA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antidepresivo
824;ATORVASTATINA;LIPOTEN COMPRIMIDOS RECUBIERTOS 80 mg;F-20489/13;PHARMAVITA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Disminución del colesterol
825;ATORVASTATINA;LIPOTEN COMPRIMIDOS RECUBIERTOS 40 mg;F-20490/13;PHARMAVITA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Disminución del colesterol
826;ATORVASTATINA;LIPOTEN COMPRIMIDOS RECUBIERTOS 20 mg;F-20491/13;PHARMAVITA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Disminución del colesterol
827;ATORVASTATINA;LIPOTEN COMPRIMIDOS RECUBIERTOS 10 mg;F-20492/13;PHARMAVITA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Disminución del colesterol
828;VENLAFAXINA;VENLAFAXINA  IR COMPRIMIDOS 75 mg;F-20531/13;PHARMAVITA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antidepresivo
829;VENLAFAXINA;SUBELAN XR CÁPSULAS CON COMPRIMIDOS DE LIBERACIÓN PROLONGADA 150 mg;F-20484/13;PHARMAVITA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antidepresivo
830;VENLAFAXINA;SUBELAN XR CÁPSULAS CON COMPRIMIDOS DE LIBERACIÓN PROLONGADA 75 mg;F-20485/13;PHARMAVITA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antidepresivo
831;METILFENIDATO;RUBIFEN SR COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 20 mg;F-14593/15;PHARMAVITA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Estimulante sistema nervioso central
832;PREGABALINA;NERVOSAN  CÁPSULAS 75 mg (PREGABALINA);F-23449/17;DROGUERÍA FARMOQUÍMICA DEL PACÍFICO  LTDA.;EQUIVALENTE TERAPÉUTICO;Sí;Antiepiléptico - Dolores neurálgicos
833;HIDROXICLOROQUINA;HIDROXICLOROQUINA SULFATO COMPRIMIDOS RECUBIERTOS 200 mg;F-17335/14;PHARMAMERICA LTDA.;EQUIVALENTE TERAPÉUTICO;Sí;Artritis y Lupus
834;AMLODIPINO;AMLODIPINO COMPRIMIDOS 5 mg;F-19664/12;LABORATORIOS MDK S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Hipertensión arterial - Angina de pecho
835;CLORFENAMINA;HISTAFED COMPRIMIDOS 4 mg;F-15502/16;LABORATORIOS MDK S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antialérgico
836;PARACETAMOL;HEADOL COMPRIMIDOS 500 mg;F-15246/15;LABORATORIOS MDK S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Analgésico / Antipirético
837;CEFALEXINA;CEFALEXINA CÁPSULAS 500 mg;F-20229/13;LABORATORIOS MDK S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antibiótico
838;AMOXICILINA/ÁCIDO CLAVULÁNICO;AMOXICILINA/ACIDO CLAVULANICO 875/125 COMPRIMIDOS RECUBIERTOS;F-21230/14;LABORATORIOS MDK S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antibiótico
839;CIPROFLOXACINO;CIPROFLOXACINO COMPRIMIDOS RECUBIERTOS 500 mg;F-21552/14;LABORATORIOS MDK S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antibiótico
840;IBUPROFENO;IBUPROFENO COMPRIMIDOS RECUBIERTOS 400 mg;F-21593/14;LABORATORIOS MDK S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Analgésico / Antiinflamatorio
841;IBUPROFENO;IBUFAS-T COMPRIMIDOS RECUBIERTOS 400 mg;F-21594/14;LABORATORIOS MDK S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Analgésico / Antiinflamatorio
842;METFORMINA;METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS 850 mg;F-21614/14;LABORATORIOS MDK S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Diabetes Mellitus
843;IBUPROFENO;IBUPROFENO COMPRIMIDOS RECUBIERTOS 600 mg;F-21632/15;LABORATORIOS MDK S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Analgésico / Antiinflamatorio
844;IBUPROFENO;IBUFAS-T COMPRIMIDOS RECUBIERTOS 600 mg;F-21633/15;LABORATORIOS MDK S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Analgésico / Antiinflamatorio
845;BETAHISTINA;BETINA COMPRIMIDOS  8 mg;F-21449/14;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Vertigo
846;ANASTROZOL;ANASTROZOL COMPRIMIDOS RECUBIERTOS 1 mg;F-21302/14;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Cáncer
847;ESCITALOPRAM;ESC  COMPRIMIDOS RECUBIERTOS 10 mg;F-21233/14;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antidepresivo
848;BETAHISTINA;BETINA COMPRIMIDOS 24 mg;F-21442/14;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Vertigo
849;BETAHISTINA;BETINA COMPRIMIDOS 16 mg;F-21443/14;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Vertigo
850;ATORVASTATINA;ATORVASTATINA COMPRIMIDOS RECUBIERTOS 20 mg;F-21226/14;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Disminución del colesterol
851;ATORVASTATINA;ATORVASTATINA COMPRIMIDOS RECUBIERTOS 40 mg;F-21227/14;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Disminución del colesterol
852;LAMOTRIGINA;LETICO COMPRIMIDOS 50 mg;F-21137/14;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiepiléptico - Estabilizador del estado de ánimo
853;AMOXICILINA;AMOXICILINA COMPRIMIDOS RECUBIERTOS  875 mg;F-21138/14;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antibiótico
854;DONEPEZILO;DONEPEZILO CLORHIDRATO COMPRIMIDOS RECUBIERTOS  5 mg;F-21078/14;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Alzheimer
855;ESCITALOPRAM;ESC COMPRIMIDOS RECUBIERTOS 20 mg;F-21116/14;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antidepresivo
856;VALSARTÁN;VERALPRES COMPRIMIDOS RECUBIERTOS 80 mg;F-20736/13;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Hipertensión arterial
857;ESOMEPRAZOL;ESOMEPRAZOL COMPRIMIDOS CON RECUBRIMIENTO ENTÉRICO 40 mg;F-20864/14;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Ulceras Gastricas y Reflujo Gastroesofágico
858;IMATINIB;IMATINIB COMPRIMIDOS RECUBIERTOS 100 mg;F-20779/14;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Leucemia
859;LEVETIRACETAM;LEVETIRACETAM COMPRIMIDOS RECUBIERTOS  500 mg;F-20905/14;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiepiléptico - Estabilizador del estado de ánimo
860;ATORVASTATINA;ATORVASTATINA  COMPRIMIDOS  RECUBIERTOS 10 mg;F-21001/14;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Disminución del colesterol
861;ATORVASTATINA;ATORVASTATINA  COMPRIMIDOS RECUBIERTOS 80 mg;F-21002/14;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Disminución del colesterol
862;LAMOTRIGINA;LETICO COMPRIMIDOS 100 mg;F-21013/14;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiepiléptico - Estabilizador del estado de ánimo
863;LAMOTRIGINA;LETICO COMPRIMIDOS 25 mg;F-21014/14;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiepiléptico - Estabilizador del estado de ánimo
864;BICALUTAMIDA;BICALUTAMIDA  COMPRIMIDOS RECUBIERTOS 50 mg;F-20979/14;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Cáncer
865;IMATINIB;IMATINIB COMPRIMIDOS RECUBIERTOS 400 mg;F-20961/14;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Leucemia
866;VALSARTÁN;VERALPRES COMPRIMIDOS RECUBIERTOS 160 mg;F-20147/13;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Hipertensión arterial
867;LOSARTÁN;LOSARTÁN POTÁSICO COMPRIMIDOS RECUBIERTOS 50 mg;F-20177/13;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Hipertensión arterial
868;VENLAFAXINA;AXONE XR CÁPSULAS CON MICROGRÁNULOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 150 mg;F-20071/13;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antidepresivo
869;CICLOBENZAPRINA;MIO-RELAX COMPRIMIDOS RECUBIERTOS 5 mg;F-20019/13;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Relajante muscular
870;LEVOFLOXACINO;LEVOXIN COMPRIMIDOS RECUBIERTOS 500 mg;F-19998/13;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antibiótico
871;SILDENAFIL;VIGOREX  COMPRIMIDOS RECUBIERTOS 100 mg;F-19963/13;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Disfunción Eréctil
872;LOSARTÁN;LOSARTÁN POTÁSICO COMPRIMIDOS RECUBIERTOS 50 mg;F-19885/13;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Hipertensión arterial
873;LEVETIRACETAM;LEVETIRACETAM  COMPRIMIDOS RECUBIERTOS 1.000 mg;F-20722/13;EUROFARMA CHILE S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiepiléptico - Estabilizador del estado de ánimo
